pin,slack
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/adr_b_pipe_2[2]:D,8668
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/adr_b_pipe_2[2]:EN,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/adr_b_pipe_2[2]:LAT,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/adr_b_pipe_2[2]:Q,8668
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/adr_b_pipe_2[2]:SD,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/adr_b_pipe_2[2]:SLn,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/p_sub_DFT_BFly_manager.twiddle_index_next_4[0]:A,2236
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/p_sub_DFT_BFly_manager.twiddle_index_next_4[0]:B,6443
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/p_sub_DFT_BFly_manager.twiddle_index_next_4[0]:Y,2236
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/hready_m_xhdl340_0_a2_RNI05H9:A,5024
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/hready_m_xhdl340_0_a2_RNI05H9:B,7644
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/hready_m_xhdl340_0_a2_RNI05H9:Y,5024
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_71:A,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_71:B,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_71:C,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_71:IPB,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_r_adr_B_cry_2_0:A,4928
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_r_adr_B_cry_2_0:B,4845
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_r_adr_B_cry_2_0:C,4631
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_r_adr_B_cry_2_0:D,4477
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_r_adr_B_cry_2_0:FCI,4501
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_r_adr_B_cry_2_0:FCO,4542
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_r_adr_B_cry_2_0:S,4477
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/ram_adr_start_sig_RNI44GU7[0]:A,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/ram_adr_start_sig_RNI44GU7[0]:B,4418
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/ram_adr_start_sig_RNI44GU7[0]:C,7220
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/ram_adr_start_sig_RNI44GU7[0]:D,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/ram_adr_start_sig_RNI44GU7[0]:FCI,5657
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/ram_adr_start_sig_RNI44GU7[0]:FCO,4418
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/ram_adr_start_sig_RNI44GU7[0]:S,4532
FFT_AHB_Wrapper_0/FFT_Core/B_DIN_0_0_iv[0]:A,6891
FFT_AHB_Wrapper_0/FFT_Core/B_DIN_0_0_iv[0]:B,7302
FFT_AHB_Wrapper_0/FFT_Core/B_DIN_0_0_iv[0]:C,6819
FFT_AHB_Wrapper_0/FFT_Core/B_DIN_0_0_iv[0]:Y,6819
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_imag_rnd_slice_bias_cry_8:A,7371
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_imag_rnd_slice_bias_cry_8:B,7207
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_imag_rnd_slice_bias_cry_8:C,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_imag_rnd_slice_bias_cry_8:D,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_imag_rnd_slice_bias_cry_8:FCI,7094
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_imag_rnd_slice_bias_cry_8:FCO,7094
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_imag_rnd_slice_bias_cry_8:S,7247
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:A,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:B,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:C,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPA,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_221:IPB,
FFT_AHB_Wrapper_0/FFT_Core/DPSRAM_1/DPSRAM_C0_0/DPSRAM_C0_DPSRAM_C0_0_DPSRAM_R0C0/FF_14:EN,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_real_rnd_slice_bias_cry_6:A,7333
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_real_rnd_slice_bias_cry_6:B,7196
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_real_rnd_slice_bias_cry_6:C,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_real_rnd_slice_bias_cry_6:D,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_real_rnd_slice_bias_cry_6:FCI,7094
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/un2_temp_real_rnd_slice_bias_cry_6:FCO,7094
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_b_out_sum_cry_8:A,7430
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_b_out_sum_cry_8:B,7403
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_b_out_sum_cry_8:C,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_b_out_sum_cry_8:D,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_b_out_sum_cry_8:FCI,7275
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_b_out_sum_cry_8:FCO,7275
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_b_out_sum_cry_8:S,7309
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m60_3:A,699
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m60_3:B,-163
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m60_3:C,790
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m60_3:Y,-163
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:A,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:B,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:C,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPA,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPB,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:A,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:B,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:C,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPA,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_262:IPB,
Board_LEDs_obuf[3]/U0/U_IOPAD:D,
Board_LEDs_obuf[3]/U0/U_IOPAD:E,
Board_LEDs_obuf[3]/U0/U_IOPAD:PAD,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m87:A,2386
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m87:B,2283
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m87:C,1969
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m87:D,1977
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m87:Y,1969
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:A,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:B,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:C,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_178:IPB,
GMII_MDIO_iobuf/U0/U_IOINFF:A,
GMII_MDIO_iobuf/U0/U_IOINFF:Y,
FFT_AHB_Wrapper_0/p_FFT_DOUT_ADR_ADDR.un17_smpl_data_stable_1.CO3:A,6439
FFT_AHB_Wrapper_0/p_FFT_DOUT_ADR_ADDR.un17_smpl_data_stable_1.CO3:B,6397
FFT_AHB_Wrapper_0/p_FFT_DOUT_ADR_ADDR.un17_smpl_data_stable_1.CO3:Y,6397
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_DOUT_ADR_ADDR.un3_hsel_1:A,2593
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_DOUT_ADR_ADDR.un3_hsel_1:B,2561
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_DOUT_ADR_ADDR.un3_hsel_1:C,2450
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_DOUT_ADR_ADDR.un3_hsel_1:Y,2450
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/un2_mult_result_rnd_slice_bias_cry_11:A,
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/un2_mult_result_rnd_slice_bias_cry_11:B,7173
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/un2_mult_result_rnd_slice_bias_cry_11:C,
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/un2_mult_result_rnd_slice_bias_cry_11:D,
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/un2_mult_result_rnd_slice_bias_cry_11:FCI,6969
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/un2_mult_result_rnd_slice_bias_cry_11:FCO,6969
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/un2_mult_result_rnd_slice_bias_cry_11:S,7037
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/p_AHB_Reg_Read.HRDATA_sig_11_4[5]:A,-2392
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/p_AHB_Reg_Read.HRDATA_sig_11_4[5]:B,-3479
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/p_AHB_Reg_Read.HRDATA_sig_11_4[5]:C,5320
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Loader_0/p_AHB_Reg_Read.HRDATA_sig_11_4[5]:Y,-3479
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/CFG_3:B,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/CFG_3:C,4670
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/CFG_3:D,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/CFG_3:IPB,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/CFG_3:IPC,4670
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/CFG_3:IPD,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m112:A,1238
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m112:B,1072
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m112:C,1101
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m112:Y,1072
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m349_2_1_0:A,1300
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m349_2_1_0:B,1250
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m349_2_1_0:C,971
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m349_2_1_0:D,949
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m349_2_1_0:Y,949
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/real_b_out_sum_cry_7:A,7461
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/real_b_out_sum_cry_7:B,7394
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/real_b_out_sum_cry_7:C,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/real_b_out_sum_cry_7:D,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/real_b_out_sum_cry_7:FCI,7275
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/real_b_out_sum_cry_7:FCO,7275
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/real_b_out_sum_cry_7:S,7326
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_0/HARD_MULT_ADDSUB_C0_0/U0/U0/FF_29:EN,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_0/HARD_MULT_ADDSUB_C0_0/U0/U0/FF_29:IPENn,
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_CTRL_ADDR.un34_hsel_sig:A,6316
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_CTRL_ADDR.un34_hsel_sig:B,5172
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_CTRL_ADDR.un34_hsel_sig:C,6172
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_CTRL_ADDR.un34_hsel_sig:D,6062
FFT_AHB_Wrapper_0/FFT_Core/p_FFT_CTRL_ADDR.un34_hsel_sig:Y,5172
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:ADn,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:ALn,6786
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:CLK,7328
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:D,7345
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:EN,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:LAT,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:Q,7328
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:SD,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/imag_a_out_sum_trunc_rnd[3]:SLn,
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[6]:A,4663
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[6]:B,3545
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[6]:C,4600
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[6]:D,4472
CoreAHBLite_C0_0/CoreAHBLite_C0_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[6]:Y,3545
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/FF_15:EN,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/FFT_Butterfly_HW_MATHDSP_0/HARD_MULT_ADDSUB_C0_1/HARD_MULT_ADDSUB_C0_0/U0/U0/FF_15:IPENn,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m215_1_0_wmux:A,3774
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m215_1_0_wmux:B,3787
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m215_1_0_wmux:C,-122
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m215_1_0_wmux:D,719
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m215_1_0_wmux:FCI,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m215_1_0_wmux:FCO,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m215_1_0_wmux:Y,-122
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m365_1:A,2238
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m365_1:B,1445
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m365_1:C,2560
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m365_1:D,2211
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m365_1:Y,1445
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:ADn,
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:ALn,6786
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:CLK,6105
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:D,5076
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:EN,
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:LAT,
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:Q,6105
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:SD,
FFT_AHB_Wrapper_0/Alpha_Max_plus_Beta_Min_0/val_B_pos[3]:SLn,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:A,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:B,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:C,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPA,
FFT_Accel_system_sb_0/FFT_Accel_system_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_127:IPB,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.N_113_i:A,860
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.N_113_i:B,672
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.N_113_i:C,723
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.N_113_i:Y,672
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_0_i_m2[2]:A,4576
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_0_i_m2[2]:B,6136
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_0_i_m2[2]:C,5404
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_0_i_m2[2]:Y,4576
ETH_NRESET_obuf/U0/U_IOPAD:D,
ETH_NRESET_obuf/U0/U_IOPAD:E,
ETH_NRESET_obuf/U0/U_IOPAD:PAD,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m431_1:A,1514
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m431_1:B,838
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m431_1:C,-1230
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/Twiddle_table_0/sin_twid_1_16_0_.m431_1:Y,-1230
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Outputer_0/output_real_i_o2_RNILRT91_7[0]:A,6328
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Outputer_0/output_real_i_o2_RNILRT91_7[0]:B,6226
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Outputer_0/output_real_i_o2_RNILRT91_7[0]:C,4898
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Outputer_0/output_real_i_o2_RNILRT91_7[0]:D,4803
FFT_AHB_Wrapper_0/FFT_Core/FFT_Sample_Outputer_0/output_real_i_o2_RNILRT91_7[0]:Y,4803
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_1_i_m2[0]:A,5973
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_1_i_m2[0]:B,4402
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_1_i_m2[0]:C,5150
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/ram_adr_1_sig_1_i_m2[0]:Y,4402
FFT_AHB_Wrapper_0/FFT_Core/B_ADDR_1_temp_0_iv[1]:A,6916
FFT_AHB_Wrapper_0/FFT_Core/B_ADDR_1_temp_0_iv[1]:B,6897
FFT_AHB_Wrapper_0/FFT_Core/B_ADDR_1_temp_0_iv[1]:C,4600
FFT_AHB_Wrapper_0/FFT_Core/B_ADDR_1_temp_0_iv[1]:D,4497
FFT_AHB_Wrapper_0/FFT_Core/B_ADDR_1_temp_0_iv[1]:Y,4497
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/twiddle_index_next[1]:ADn,
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/twiddle_index_next[1]:ALn,6786
FFT_AHB_Wrapper_0/FFT_Core/FFT_Transformer_0/twiddle_index_next[1]:CLK,6208
